Year,Month,Day,location,WindSpeed9am,Humidity9am,State
2010,8,26,Ballarat North,24,96,VIC
2010,8,27,Ballarat North,20,98,VIC
2010,8,28,Ballarat North,13,100,VIC
2010,8,29,Ballarat North,0,99,VIC
2010,8,30,Ballarat North,15,81,VIC
2010,8,31,Ballarat North,35,83,VIC
2010,9,1,Ballarat North,13,100,VIC
2010,9,2,Ballarat North,20,88,VIC
2010,9,3,Ballarat North,20,74,VIC
2010,9,4,Ballarat North,37,100,VIC
2010,9,5,Ballarat North,28,91,VIC
2010,9,6,Ballarat North,22,83,VIC
2010,9,7,Ballarat North,9,98,VIC
2010,9,8,Ballarat North,28,79,VIC
2010,9,9,Ballarat North,37,93,VIC
2010,9,10,Ballarat North,26,98,VIC
2010,9,11,Ballarat North,22,71,VIC
2010,9,12,Ballarat North,22,86,VIC
2010,9,13,Ballarat North,9,85,VIC
2010,9,14,Ballarat North,24,68,VIC
2010,9,15,Ballarat North,31,81,VIC
2010,9,16,Ballarat North,26,98,VIC
2010,9,17,Ballarat North,20,84,VIC
2010,9,18,Ballarat North,24,99,VIC
2010,9,19,Ballarat North,20,86,VIC
2010,9,20,Ballarat North,17,99,VIC
2010,9,21,Ballarat North,24,99,VIC
2010,9,22,Ballarat North,24,82,VIC
2010,9,23,Ballarat North,22,81,VIC
2010,9,24,Ballarat North,15,84,VIC
2010,9,25,Ballarat North,20,94,VIC
2010,9,26,Ballarat North,11,93,VIC
2010,9,27,Ballarat North,26,84,VIC
2010,9,28,Ballarat North,20,85,VIC
2010,9,29,Ballarat North,19,74,VIC
2010,9,30,Ballarat North,SW,13,VIC
2010,10,1,Ballarat North,6,62,VIC
2010,10,2,Ballarat North,17,56,VIC
2010,10,3,Ballarat North,26,71,VIC
2010,10,4,Ballarat North,39,86,VIC
2010,10,5,Ballarat North,19,91,VIC
2010,10,6,Ballarat North,13,81,VIC
2010,10,7,Ballarat North,15,86,VIC
2010,10,8,Ballarat North,19,98,VIC
2010,10,9,Ballarat North,9,98,VIC
2010,10,10,Ballarat North,19,79,VIC
2010,10,11,Ballarat North,44,67,VIC
2010,10,12,Ballarat North,37,85,VIC
2010,10,13,Ballarat North,15,100,VIC
2010,10,14,Ballarat North,19,89,VIC
2010,10,15,Ballarat North,28,99,VIC
2010,10,16,Ballarat North,20,85,VIC
2010,10,17,Ballarat North,20,98,VIC
2010,10,18,Ballarat North,26,88,VIC
2010,10,19,Ballarat North,2,98,VIC
2010,10,20,Ballarat North,13,73,VIC
2010,10,21,Ballarat North,13,66,VIC
2010,10,22,Ballarat North,24,68,VIC
2010,10,23,Ballarat North,19,99,VIC
2010,10,24,Ballarat North,22,77,VIC
2010,10,25,Ballarat North,9,63,VIC
2010,10,26,Ballarat North,24,63,VIC
2010,10,27,Ballarat North,20,70,VIC
2010,10,28,Ballarat North,20,65,VIC
2010,10,29,Ballarat North,37,73,VIC
2010,10,30,Ballarat North,15,91,VIC
2010,10,31,Ballarat North,22,99,VIC
2010,11,1,Ballarat North,13,88,VIC
2010,11,2,Ballarat North,15,99,VIC
2010,11,3,Ballarat North,17,92,VIC
2010,11,4,Ballarat North,26,71,VIC
2010,11,5,Ballarat North,17,72,VIC
2010,11,6,Ballarat North,31,61,VIC
2010,11,7,Ballarat North,31,80,VIC
2010,11,8,Ballarat North,17,73,VIC
2010,11,9,Ballarat North,13,72,VIC
2010,11,10,Ballarat North,15,52,VIC
2010,11,11,Ballarat North,20,67,VIC
2010,11,12,Ballarat North,26,60,VIC
2010,11,13,Ballarat North,22,99,VIC
2010,11,14,Ballarat North,6,100,VIC
2010,11,15,Ballarat North,15,84,VIC
2010,11,16,Ballarat North,13,80,VIC
2010,11,17,Ballarat North,11,78,VIC
2010,11,18,Ballarat North,17,89,VIC
2010,11,19,Ballarat North,31,64,VIC
2010,11,20,Ballarat North,6,67,VIC
2010,11,21,Ballarat North,24,60,VIC
2010,11,22,Ballarat North,20,57,VIC
2010,11,23,Ballarat North,28,55,VIC
2010,11,24,Ballarat North,24,77,VIC
2010,11,25,Ballarat North,13,100,VIC
2010,11,26,Ballarat North,11,93,VIC
2010,11,27,Ballarat North,15,99,VIC
2010,11,28,Ballarat North,35,91,VIC
2010,11,29,Ballarat North,33,84,VIC
2010,11,30,Ballarat North,31,90,VIC
2010,12,1,Ballarat North,19,99,VIC
2010,12,2,Ballarat North,15,84,VIC
2010,12,3,Ballarat North,19,94,VIC
2010,12,4,Ballarat North,30,83,VIC
2010,12,5,Ballarat North,7,54,VIC
2010,12,6,Ballarat North,28,72,VIC
2010,12,7,Ballarat North,37,82,VIC
2010,12,8,Ballarat North,30,100,VIC
2010,12,9,Ballarat North,4,81,VIC
2010,12,10,Ballarat North,28,63,VIC
2010,12,11,Ballarat North,30,97,VIC
2010,12,12,Ballarat North,30,78,VIC
2010,12,13,Ballarat North,20,66,VIC
2010,12,14,Ballarat North,15,65,VIC
2010,12,15,Ballarat North,44,55,VIC
2010,12,16,Ballarat North,15,73,VIC
2010,12,17,Ballarat North,28,65,VIC
2010,12,18,Ballarat North,19,98,VIC
2010,12,19,Ballarat North,31,73,VIC
2010,12,20,Ballarat North,26,77,VIC
2010,12,21,Ballarat North,19,98,VIC
2010,12,22,Ballarat North,9,77,VIC
2010,12,23,Ballarat North,24,70,VIC
2010,12,24,Ballarat North,28,66,VIC
2010,12,25,Ballarat North,7,76,VIC
2010,12,26,Ballarat North,28,73,VIC
2010,12,27,Ballarat North,26,88,VIC
2010,12,28,Ballarat North,22,67,VIC
2010,12,29,Ballarat North,20,46,VIC
2010,12,30,Ballarat North,17,70,VIC
2010,12,31,Ballarat North,39,44,VIC
2011,1,1,Ballarat North,19,83,VIC
2011,1,2,Ballarat North,24,67,VIC
2011,1,3,Ballarat North,33,62,VIC
2011,1,4,Ballarat North,30,68,VIC
2011,1,5,Ballarat North,22,78,VIC
2011,1,6,Ballarat North,17,69,VIC
2011,1,7,Ballarat North,30,59,VIC
2011,1,8,Ballarat North,31,59,VIC
2011,1,9,Ballarat North,35,81,VIC
2011,1,10,Ballarat North,19,99,VIC
2011,1,11,Ballarat North,19,93,VIC
2011,1,12,Ballarat North,30,100,VIC
2011,1,13,Ballarat North,17,100,VIC
2011,1,15,Ballarat North,6,98,VIC
2011,1,16,Ballarat North,2,100,VIC
2011,1,17,Ballarat North,19,80,VIC
2011,1,18,Ballarat North,15,88,VIC
2011,1,19,Ballarat North,24,78,VIC
2011,1,20,Ballarat North,7,64,VIC
2011,1,21,Ballarat North,9,54,VIC
2011,1,22,Ballarat North,33,80,VIC
2011,1,23,Ballarat North,9,80,VIC
2011,1,24,Ballarat North,15,90,VIC
2011,1,26,Ballarat North,17,99,VIC
2011,1,27,Ballarat North,9,62,VIC
2011,1,28,Ballarat North,20,75,VIC
2011,1,29,Ballarat North,13,53,VIC
2011,1,30,Ballarat North,24,43,VIC
2011,1,31,Ballarat North,22,44,VIC
2011,2,1,Ballarat North,35,49,VIC
2011,2,2,Ballarat North,11,75,VIC
2011,2,3,Ballarat North,13,99,VIC
2011,2,4,Ballarat North,28,100,VIC
2011,2,6,Ballarat North,17,83,VIC
2011,2,8,Ballarat North,30,77,VIC
2011,2,9,Ballarat North,20,74,VIC
2011,2,10,Ballarat North,20,71,VIC
2011,2,11,Ballarat North,13,99,VIC
2011,2,12,Ballarat North,30,79,VIC
2011,2,13,Ballarat North,22,87,VIC
2011,2,14,Ballarat North,31,84,VIC
2011,2,15,Ballarat North,24,76,VIC
2011,2,16,Ballarat North,22,85,VIC
2011,2,17,Ballarat North,4,99,VIC
2011,2,19,Ballarat North,33,86,VIC
2011,2,20,Ballarat North,17,80,VIC
2011,2,21,Ballarat North,19,98,VIC
2011,2,22,Ballarat North,19,82,VIC
2011,2,23,Ballarat North,20,81,VIC
2011,2,24,Ballarat North,6,55,VIC
2011,2,25,Ballarat North,17,83,VIC
2011,2,27,Ballarat North,13,100,VIC
2011,2,28,Ballarat North,17,98,VIC
2011,3,1,Ballarat North,22,98,VIC
2011,3,2,Ballarat North,11,82,VIC
2011,3,3,Ballarat North,26,83,VIC
2011,3,4,Ballarat North,13,93,VIC
2011,3,5,Ballarat North,31,64,VIC
2011,3,6,Ballarat North,28,68,VIC
2011,3,7,Ballarat North,28,66,VIC
2011,3,8,Ballarat North,26,83,VIC
2011,3,9,Ballarat North,0,99,VIC
2011,3,10,Ballarat North,28,99,VIC
2011,3,11,Ballarat North,15,91,VIC
2011,3,12,Ballarat North,15,90,VIC
2011,3,13,Ballarat North,19,76,VIC
2011,3,14,Ballarat North,26,76,VIC
2011,3,15,Ballarat North,7,74,VIC
2011,3,16,Ballarat North,24,74,VIC
2011,3,17,Ballarat North,22,78,VIC
2011,3,18,Ballarat North,31,74,VIC
2011,3,19,Ballarat North,28,74.5,VIC
2011,3,20,Ballarat North,NA,89,VIC
2011,3,21,Ballarat North,13,70,VIC
2011,3,22,Ballarat North,11,99,VIC
2011,3,23,Ballarat North,20,98,VIC
2011,3,24,Ballarat North,20,99,VIC
2011,3,25,Ballarat North,22,90,VIC
2011,3,26,Ballarat North,24,98,VIC
2011,3,27,Ballarat North,22,91,VIC
2011,3,28,Ballarat North,9,99,VIC
2011,3,29,Ballarat North,15,80,VIC
2011,3,30,Ballarat North,20,99,VIC
2011,3,31,Ballarat North,11,98,VIC
2011,5,1,Ballarat North,6,80,VIC
2011,5,2,Ballarat North,19,99,VIC
2011,5,3,Ballarat North,20,98,VIC
2011,5,4,Ballarat North,13,99,VIC
2011,5,5,Ballarat North,20,77,VIC
2011,5,6,Ballarat North,13,82,VIC
2011,5,7,Ballarat North,9,98,VIC
2011,5,8,Ballarat North,6,98,VIC
2011,5,9,Ballarat North,20,98,VIC
2011,5,10,Ballarat North,WNW,17,VIC
2011,5,11,Ballarat North,28,98,VIC
2011,5,12,Ballarat North,17,99,VIC
2011,5,13,Ballarat North,22,98,VIC
2011,5,14,Ballarat North,24,83,VIC
2011,5,15,Ballarat North,11,99,VIC
2011,5,16,Ballarat North,13,88,VIC
2011,5,17,Ballarat North,2,95,VIC
2011,5,18,Ballarat North,20,98,VIC
2011,5,19,Ballarat North,26,76,VIC
2011,5,20,Ballarat North,13,74,VIC
2011,5,21,Ballarat North,28,63,VIC
2011,5,22,Ballarat North,28,98,VIC
2011,5,23,Ballarat North,17,100,VIC
2011,5,24,Ballarat North,24,98,VIC
2011,5,25,Ballarat North,20,98,VIC
2011,5,26,Ballarat North,9,99,VIC
2011,5,27,Ballarat North,13,99,VIC
2011,5,28,Ballarat North,9,99,VIC
2011,5,29,Ballarat North,0,99,VIC
2011,5,30,Ballarat North,13,99,VIC
2011,5,31,Ballarat North,13,98,VIC
2011,6,1,Ballarat North,NNW,24,VIC
2011,6,2,Ballarat North,28,84,VIC
2011,6,3,Ballarat North,26,87,VIC
2011,6,4,Ballarat North,17,98,VIC
2011,6,5,Ballarat North,28,81,VIC
2011,6,6,Ballarat North,WNW,13,VIC
2011,6,7,Ballarat North,26,99,VIC
2011,6,8,Ballarat North,15,98,VIC
2011,6,9,Ballarat North,22,98,VIC
2011,6,10,Ballarat North,19,98,VIC
2011,6,11,Ballarat North,22,89,VIC
2011,6,12,Ballarat North,17,99,VIC
2011,6,13,Ballarat North,24,98,VIC
2011,6,14,Ballarat North,24,92,VIC
2011,6,15,Ballarat North,9,97,VIC
2011,6,16,Ballarat North,N,24,VIC
2011,6,17,Ballarat North,20,98,VIC
2011,6,18,Ballarat North,22,99,VIC
2011,6,19,Ballarat North,24,100,VIC
2011,6,20,Ballarat North,39,99,VIC
2011,6,21,Ballarat North,22,95,VIC
2011,6,22,Ballarat North,15,98,VIC
2011,6,23,Ballarat North,19,99,VIC
2011,6,24,Ballarat North,17,100,VIC
2011,6,25,Ballarat North,19,100,VIC
2011,6,26,Ballarat North,28,98,VIC
2011,6,27,Ballarat North,2,100,VIC
2011,6,28,Ballarat North,6,99,VIC
2011,6,29,Ballarat North,22,76,VIC
2011,6,30,Ballarat North,28,79,VIC
2011,7,1,Ballarat North,28,74,VIC
2011,7,2,Ballarat North,35,86,VIC
2011,7,3,Ballarat North,28,99,VIC
2011,7,4,Ballarat North,22,98,VIC
2011,7,5,Ballarat North,39,93,VIC
2011,7,6,Ballarat North,26,99,VIC
2011,7,7,Ballarat North,13,98,VIC
2011,7,8,Ballarat North,20,85,VIC
2011,7,9,Ballarat North,17,93,VIC
2011,7,10,Ballarat North,33,81,VIC
2011,7,11,Ballarat North,11,98,VIC
2011,7,12,Ballarat North,19,95,VIC
2011,7,13,Ballarat North,22,99,VIC
2011,7,14,Ballarat North,9,99,VIC
2011,7,15,Ballarat North,13,98,VIC
2011,7,16,Ballarat North,N,26,VIC
2011,7,17,Ballarat North,26,99,VIC
2011,7,18,Ballarat North,15,98,VIC
2011,7,19,Ballarat North,22,99,VIC
2011,7,20,Ballarat North,43,89,VIC
2011,7,21,Ballarat North,33,89,VIC
2011,7,22,Ballarat North,24,97,VIC
2011,7,23,Ballarat North,4,99,VIC
2011,7,24,Ballarat North,15,99,VIC
2011,7,25,Ballarat North,9,99,VIC
2011,7,26,Ballarat North,11,99,VIC
2011,7,27,Ballarat North,N,28,VIC
2011,7,28,Ballarat North,30,83,VIC
2011,7,29,Ballarat North,33,77,VIC
2011,7,30,Ballarat North,22,80,VIC
2011,7,31,Ballarat North,19,98,VIC
2011,8,1,Ballarat North,33,98,VIC
2011,8,2,Ballarat North,20,70,VIC
2011,8,3,Ballarat North,26,74,VIC
2011,8,4,Ballarat North,20,58,VIC
2011,8,5,Ballarat North,7,99,VIC
2011,8,6,Ballarat North,7,100,VIC
2011,8,7,Ballarat North,11,98,VIC
2011,8,8,Ballarat North,SSE,19,VIC
2011,8,9,Ballarat North,9,100,VIC
2011,8,10,Ballarat North,13,88,VIC
2011,8,11,Ballarat North,35,96,VIC
2011,8,12,Ballarat North,17,82,VIC
2011,8,13,Ballarat North,7,98,VIC
2011,8,14,Ballarat North,NNW,11,VIC
2011,8,15,Ballarat North,26,86,VIC
2011,8,16,Ballarat North,19,98,VIC
2011,8,17,Ballarat North,46,99,VIC
2011,8,18,Ballarat North,20,98,VIC
2011,8,19,Ballarat North,20,100,VIC
2011,8,20,Ballarat North,9,83,VIC
2011,8,21,Ballarat North,9,80,VIC
2011,8,22,Ballarat North,0,76,VIC
2011,8,23,Ballarat North,26,91,VIC
2011,8,24,Ballarat North,24,88,VIC
2011,8,25,Ballarat North,31,86,VIC
2011,8,26,Ballarat North,W,15,VIC
2011,8,27,Ballarat North,17,72,VIC
2011,8,28,Ballarat North,20,98,VIC
2011,8,29,Ballarat North,15,93,VIC
2011,8,30,Ballarat North,WSW,19,VIC
2011,8,31,Ballarat North,17,99,VIC
2011,9,1,Ballarat North,17,99,VIC
2011,9,2,Ballarat North,26,69,VIC
2011,9,3,Ballarat North,43,70,VIC
2011,9,4,Ballarat North,11,90,VIC
2011,9,5,Ballarat North,0,77,VIC
2011,9,6,Ballarat North,31,79,VIC
2011,9,7,Ballarat North,W,17,VIC
2011,9,8,Ballarat North,9,69,VIC
2011,9,9,Ballarat North,24,89,VIC
2011,9,10,Ballarat North,24,90,VIC
2011,9,11,Ballarat North,24,98,VIC
2011,9,12,Ballarat North,17,73,VIC
2011,9,13,Ballarat North,26,96,VIC
2011,9,14,Ballarat North,7,98,VIC
2011,9,15,Ballarat North,WNW,22,VIC
2011,9,16,Ballarat North,22,70,VIC
2011,9,17,Ballarat North,24,81,VIC
2011,9,18,Ballarat North,17,90,VIC
2011,9,19,Ballarat North,44,56,VIC
2011,9,20,Ballarat North,24,97,VIC
2011,9,21,Ballarat North,19,98,VIC
2011,9,22,Ballarat North,35,81,VIC
2011,9,23,Ballarat North,20,68,VIC
2011,9,24,Ballarat North,22,98,VIC
2011,9,25,Ballarat North,37,70,VIC
2011,9,26,Ballarat North,35,67,VIC
2011,9,27,Ballarat North,30,94,VIC
2011,9,28,Ballarat North,31,63,VIC
2011,9,29,Ballarat North,28,99,VIC
2011,9,30,Ballarat North,19,82,VIC
2011,10,1,Ballarat North,30,98,VIC
2011,10,2,Ballarat North,20,94,VIC
2011,10,3,Ballarat North,17,81,VIC
2011,10,4,Ballarat North,13,71,VIC
2011,10,5,Ballarat North,24,67,VIC
2011,10,6,Ballarat North,9,87,VIC
2011,10,7,Ballarat North,7,98,VIC
2011,10,8,Ballarat North,11,99,VIC
2011,10,9,Ballarat North,26,99,VIC
2011,10,10,Ballarat North,13,98,VIC
2011,10,11,Ballarat North,19,96,VIC
2011,10,12,Ballarat North,19,94,VIC
2011,10,13,Ballarat North,19,76,VIC
2011,10,14,Ballarat North,20,76,VIC
2011,10,15,Ballarat North,11,91,VIC
2011,10,16,Ballarat North,24,85,VIC
2011,10,17,Ballarat North,7,77,VIC
2011,10,18,Ballarat North,20,62,VIC
2011,10,19,Ballarat North,31,56,VIC
2011,10,20,Ballarat North,28,44,VIC
2011,10,21,Ballarat North,9,100,VIC
2011,10,22,Ballarat North,9,100,VIC
2011,10,23,Ballarat North,22,70,VIC
2011,10,24,Ballarat North,7,98,VIC
2011,10,25,Ballarat North,35,82,VIC
2011,10,26,Ballarat North,37,80,VIC
2011,10,27,Ballarat North,28,75,VIC
2011,10,28,Ballarat North,35,76,VIC
2011,10,29,Ballarat North,17,93,VIC
2011,10,30,Ballarat North,24,99,VIC
2011,10,31,Ballarat North,31,76,VIC
2011,11,1,Ballarat North,17,98,VIC
2011,11,2,Ballarat North,20,99,VIC
2011,11,3,Ballarat North,13,89,VIC
2011,11,4,Ballarat North,17,89,VIC
2011,11,5,Ballarat North,22,64,VIC
2011,11,6,Ballarat North,13,66,VIC
2011,11,7,Ballarat North,6,77,VIC
2011,11,8,Ballarat North,13,100,VIC
2011,11,9,Ballarat North,31,98,VIC
2011,11,10,Ballarat North,28,79,VIC
2011,11,11,Ballarat North,2,80,VIC
2011,11,12,Ballarat North,NA,51.5,VIC
2011,11,13,Ballarat North,15,67,VIC
2011,11,14,Ballarat North,22,74,VIC
2011,11,15,Ballarat North,20,80,VIC
2011,11,16,Ballarat North,22,71,VIC
2011,11,17,Ballarat North,9,53,VIC
2011,11,18,Ballarat North,30,62,VIC
2011,11,19,Ballarat North,9,99,VIC
2011,11,20,Ballarat North,20,84,VIC
2011,11,21,Ballarat North,19,81,VIC
2011,11,22,Ballarat North,17,85,VIC
2011,11,23,Ballarat North,31,77,VIC
2011,11,24,Ballarat North,26,68,VIC
2011,11,25,Ballarat North,24,85,VIC
2011,11,26,Ballarat North,20,100,VIC
2011,11,27,Ballarat North,13,99,VIC
2011,11,28,Ballarat North,9,87,VIC
2011,11,29,Ballarat North,33,49,VIC
2011,11,30,Ballarat North,31,91,VIC
2011,12,1,Ballarat North,17,83,VIC
2011,12,2,Ballarat North,26,66,VIC
2011,12,3,Ballarat North,19,79,VIC
2011,12,4,Ballarat North,28,72,VIC
2011,12,5,Ballarat North,31,59,VIC
2011,12,6,Ballarat North,35,51,VIC
2011,12,7,Ballarat North,28,59,VIC
2011,12,8,Ballarat North,28,42,VIC
2011,12,9,Ballarat North,35,62,VIC
2011,12,10,Ballarat North,17,59,VIC
2011,12,11,Ballarat North,26,79,VIC
2011,12,12,Ballarat North,19,64,VIC
2011,12,13,Ballarat North,30,64,VIC
2011,12,14,Ballarat North,30,60,VIC
2011,12,15,Ballarat North,28,70,VIC
2011,12,16,Ballarat North,22,63,VIC
2011,12,17,Ballarat North,31,53,VIC
2011,12,18,Ballarat North,28,96,VIC
2011,12,19,Ballarat North,19,87,VIC
2011,12,20,Ballarat North,19,80,VIC
2011,12,21,Ballarat North,22,78,VIC
2011,12,22,Ballarat North,15,75,VIC
2011,12,23,Ballarat North,24,63,VIC
2011,12,24,Ballarat North,20,50,VIC
2011,12,25,Ballarat North,31,63,VIC
2011,12,26,Ballarat North,19,99,VIC
2011,12,27,Ballarat North,24,78,VIC
2011,12,28,Ballarat North,NA,50,VIC
2011,12,29,Ballarat North,22,70,VIC
2011,12,30,Ballarat North,31,73,VIC
2011,12,31,Ballarat North,28,50,VIC
2012,1,1,Ballarat North,24,35,VIC
2012,1,2,Ballarat North,30,27,VIC
2012,1,3,Ballarat North,11,58,VIC
2012,1,4,Ballarat North,30,72,VIC
2012,1,5,Ballarat North,28,62,VIC
2012,1,6,Ballarat North,22,65,VIC
2012,1,7,Ballarat North,28,33,VIC
2012,1,8,Ballarat North,22,99,VIC
2012,1,9,Ballarat North,26,70,VIC
2012,1,10,Ballarat North,24,74,VIC
2012,1,11,Ballarat North,30,79,VIC
2012,1,12,Ballarat North,17,76,VIC
2012,1,13,Ballarat North,20,88,VIC
2012,1,14,Ballarat North,28,74,VIC
2012,1,15,Ballarat North,30,70,VIC
2012,1,16,Ballarat North,35,58,VIC
2012,1,17,Ballarat North,37,50,VIC
2012,1,18,Ballarat North,13,67,VIC
2012,1,19,Ballarat North,28,70,VIC
2012,1,20,Ballarat North,31,90,VIC
2012,1,21,Ballarat North,30,87,VIC
2012,1,22,Ballarat North,33,60,VIC
2012,1,23,Ballarat North,41,48,VIC
2012,1,24,Ballarat North,31,51,VIC
2012,1,25,Ballarat North,20,72,VIC
2012,1,26,Ballarat North,41,75,VIC
2012,1,27,Ballarat North,17,72,VIC
2012,1,28,Ballarat North,22,60,VIC
2012,1,29,Ballarat North,17,59,VIC
2012,1,30,Ballarat North,26,100,VIC
2012,1,31,Ballarat North,35,71,VIC
2012,2,1,Ballarat North,28,72,VIC
2012,2,2,Ballarat North,31,72,VIC
2012,2,3,Ballarat North,9,77,VIC
2012,2,4,Ballarat North,24,43,VIC
2012,2,5,Ballarat North,44,36,VIC
2012,2,6,Ballarat North,17,80,VIC
2012,2,7,Ballarat North,15,85,VIC
2012,2,8,Ballarat North,22,78,VIC
2012,2,9,Ballarat North,15,82,VIC
2012,2,10,Ballarat North,13,99,VIC
2012,2,11,Ballarat North,26,99,VIC
2012,2,12,Ballarat North,24,92,VIC
2012,2,13,Ballarat North,22,79,VIC
2012,2,14,Ballarat North,20,77,VIC
2012,2,15,Ballarat North,30,53,VIC
2012,2,16,Ballarat North,4,77,VIC
2012,2,17,Ballarat North,26,89,VIC
2012,2,18,Ballarat North,13,77,VIC
2012,2,19,Ballarat North,9,92,VIC
2012,2,20,Ballarat North,31,80,VIC
2012,2,21,Ballarat North,22,85,VIC
2012,2,22,Ballarat North,20,82,VIC
2012,2,23,Ballarat North,0,59,VIC
2012,2,24,Ballarat North,11,61,VIC
2012,2,25,Ballarat North,30,40,VIC
2012,2,26,Ballarat North,43,61,VIC
2012,2,27,Ballarat North,22,100,VIC
2012,2,28,Ballarat North,20,98,VIC
2012,2,29,Ballarat North,24,85,VIC
2012,3,1,Ballarat North,41,99,VIC
2012,3,2,Ballarat North,43,80,VIC
2012,3,3,Ballarat North,24,99,VIC
2012,3,4,Ballarat North,13,100,VIC
2012,3,5,Ballarat North,17,98,VIC
2012,3,6,Ballarat North,20,85,VIC
2012,3,7,Ballarat North,31,80,VIC
2012,3,8,Ballarat North,31,78,VIC
2012,3,9,Ballarat North,7,98,VIC
2012,3,10,Ballarat North,19,84,VIC
2012,3,11,Ballarat North,11,71,VIC
2012,3,12,Ballarat North,28,77,VIC
2012,3,13,Ballarat North,13,75,VIC
2012,3,14,Ballarat North,15,59,VIC
2012,3,15,Ballarat North,31,98,VIC
2012,3,16,Ballarat North,17,82.5,VIC
2012,3,17,Ballarat North,9,99,VIC
2012,3,18,Ballarat North,24,99,VIC
2012,3,19,Ballarat North,26,72,VIC
2012,3,20,Ballarat North,33,81,VIC
2012,3,21,Ballarat North,31,98,VIC
2012,3,22,Ballarat North,13,99,VIC
2012,3,23,Ballarat North,30,86,VIC
2012,3,24,Ballarat North,15,98,VIC
2012,3,25,Ballarat North,6,84,VIC
2012,3,26,Ballarat North,2,99,VIC
2012,3,27,Ballarat North,17,99,VIC
2012,3,28,Ballarat North,0,99,VIC
2012,3,29,Ballarat North,7,81,VIC
2012,3,30,Ballarat North,11,81,VIC
2012,3,31,Ballarat North,33,55,VIC
2012,4,1,Ballarat North,15,92,VIC
2012,4,2,Ballarat North,22,76,VIC
2012,4,3,Ballarat North,15,77,VIC
2012,4,4,Ballarat North,0,81,VIC
2012,4,5,Ballarat North,0,61,VIC
2012,4,6,Ballarat North,30,65,VIC
2012,4,7,Ballarat North,13,89,VIC
2012,4,8,Ballarat North,20,56,VIC
2012,4,9,Ballarat North,28,92,VIC
2012,4,10,Ballarat North,7,96,VIC
2012,4,11,Ballarat North,22,73,VIC
2012,4,12,Ballarat North,15,85,VIC
2012,4,13,Ballarat North,15,56,VIC
2012,4,14,Ballarat North,20,61,VIC
2012,4,15,Ballarat North,17,65,VIC
2012,4,16,Ballarat North,24,88,VIC
2012,4,17,Ballarat North,19,93,VIC
2012,4,18,Ballarat North,6,61,VIC
2012,4,19,Ballarat North,9,85,VIC
2012,4,20,Ballarat North,0,99,VIC
2012,4,21,Ballarat North,13,84,VIC
2012,4,22,Ballarat North,24,98,VIC
2012,4,23,Ballarat North,26,99,VIC
2012,4,24,Ballarat North,15,99,VIC
2012,4,25,Ballarat North,22,98,VIC
2012,4,26,Ballarat North,13,98,VIC
2012,4,27,Ballarat North,11,96,VIC
2012,4,28,Ballarat North,11,99,VIC
2012,4,29,Ballarat North,15,85,VIC
2012,4,30,Ballarat North,13,98,VIC
2012,5,1,Ballarat North,26,82,VIC
2012,5,2,Ballarat North,24,91,VIC
2012,5,3,Ballarat North,19,99,VIC
2012,5,4,Ballarat North,19,99,VIC
2012,5,5,Ballarat North,17,99,VIC
2012,5,6,Ballarat North,13,99,VIC
2012,5,7,Ballarat North,20,95,VIC
2012,5,8,Ballarat North,24,80,VIC
2012,5,9,Ballarat North,22,64,VIC
2012,5,10,Ballarat North,11,100,VIC
2012,5,11,Ballarat North,22,82,VIC
2012,5,12,Ballarat North,20,99,VIC
2012,5,13,Ballarat North,22,98,VIC
2012,5,14,Ballarat North,19,99,VIC
2012,5,15,Ballarat North,15,98,VIC
2012,5,16,Ballarat North,7,100,VIC
2012,5,17,Ballarat North,11,99,VIC
2012,5,18,Ballarat North,30,82,VIC
2012,5,19,Ballarat North,13,100,VIC
2012,5,20,Ballarat North,S,9,VIC
2012,5,21,Ballarat North,NNW,35,VIC
2012,5,22,Ballarat North,31,82,VIC
2012,5,23,Ballarat North,31,89,VIC
2012,5,24,Ballarat North,13,99,VIC
2012,5,25,Ballarat North,13,99,VIC
2012,5,26,Ballarat North,15,100,VIC
2012,5,27,Ballarat North,13,98,VIC
2012,5,28,Ballarat North,13,98,VIC
2012,5,29,Ballarat North,13,99,VIC
2012,5,30,Ballarat North,13,99,VIC
2012,5,31,Ballarat North,N,17,VIC
2012,6,1,Ballarat North,7,99,VIC
2012,6,2,Ballarat North,7,98,VIC
2012,6,3,Ballarat North,15,99,VIC
2012,6,4,Ballarat North,17,100,VIC
2012,6,5,Ballarat North,30,98,VIC
2012,6,6,Ballarat North,26,94,VIC
2012,6,7,Ballarat North,9,99,VIC
2012,6,8,Ballarat North,11,98,VIC
2012,6,9,Ballarat North,15,99,VIC
2012,6,10,Ballarat North,9,98,VIC
2012,6,11,Ballarat North,NNE,15,VIC
2012,6,12,Ballarat North,N,26,VIC
2012,6,13,Ballarat North,30,81,VIC
2012,6,14,Ballarat North,37,84,VIC
2012,6,15,Ballarat North,20,99,VIC
2012,6,16,Ballarat North,20,90,VIC
2012,6,17,Ballarat North,20,99,VIC
2012,6,18,Ballarat North,15,99,VIC
2012,6,19,Ballarat North,0,98,VIC
2012,6,20,Ballarat North,N,39,VIC
2012,6,21,Ballarat North,19,99,VIC
2012,6,22,Ballarat North,11,99,VIC
2012,6,23,Ballarat North,11,98,VIC
2012,6,24,Ballarat North,15,98,VIC
